Clusterer,Filter,error,k,entropy,cluster1,cluster2,cluster3,cluster4,cluster5
K-Means,PCA e=2,0.03047105860703109,2,0.3919520776064207,359,30
K-Means,PCA e=3,0.044653260638906865,2,0.4010912964448117,31,358
K-Means,PCA e=4,0.06364714280329294,2,0.9290348850367054,134,255
K-Means,PCA e=5,0.06766085220226595,2,0.9266274660102067,133,256
K-Means,PCA e=6,0.0759565714202594,2,0.6799645584125648,319,70
K-Means,PCA e=7,0.08778851064098923,2,0.6799645584125648,70,319
K-Means,IndCA e=2,32.188402195395106,2,0.9821885640576598,225,164
K-Means,IndCA e=3,50.141293907291264,2,0.28146242944258376,19,370
K-Means,IndCA e=4,67.30886966336267,2,0.5243151244826001,46,343
K-Means,IndCA e=5,97.08460117677808,2,0.4533186218792517,352,37
K-Means,IndCA e=6,130.25787525734845,2,0.8143196881491714,98,291
K-Means,IndCA e=7,147.98445310460053,2,0.7891778132764937,92,297
K-Means,RPF e=2,0.015472124498974997,2,0.9404415627905897,139,250
K-Means,RPF e=3,0.006977493312992225,2,0.9527607192342389,145,244
K-Means,RPF e=4,0.013336462263158823,2,0.9337232066630387,253,136
K-Means,RPF e=5,0.047738688566484604,2,0.9241776742968795,132,257
K-Means,RPF e=6,0.034656164215425125,2,0.31361606117261964,367,22
K-Means,RPF e=7,0.07527162295878241,2,0.9266274660102067,256,133
K-Means,InsCA e=2,5.549914515035866E-4,2,0.9999952329926782,195,194
K-Means,InsCA e=3,0.001482491153651767,2,0.9875652609062067,169,220
K-Means,InsCA e=4,0.0046247706100914785,2,0.8486380444170853,282,107
K-Means,InsCA e=5,0.010670940023986,2,0.8853377330797743,271,118
K-Means,InsCA e=6,0.020561755220932103,2,0.717795867046529,312,77
K-Means,InsCA e=7,0.06752357425540173,2,0.3239655074507914,366,23
K-Means,No Filter,0.0675235742554017,2,0.3239655074507914,23,366
EM N=100,PCA e=2,0.03189971671893161,2,0.33414352071266684,24,365
EM N=100,PCA e=3,0.07899406357230028,2,0.9700411850889594,155,234
EM N=100,PCA e=4,0.09171141819019522,2,0.9784938498550494,161,228
EM N=100,PCA e=5,0.08209958585723164,2,0.9636115807050158,238,151
EM N=100,PCA e=6,0.1045070737098751,2,0.9982784273571359,185,204
EM N=100,PCA e=7,0.10931845585497166,2,0.9996138383767672,190,199
EM N=100,IndCA e=2,41.100424718494544,2,0.6685843435175997,321,68
EM N=100,IndCA e=3,65.68795059640073,2,0.7848049276190827,298,91
EM N=100,IndCA e=4,87.06208364296268,2,0.8943863584748579,268,121
EM N=100,IndCA e=5,116.05521407816961,2,0.9982784273571359,185,204
EM N=100,IndCA e=6,142.9950730080971,2,0.9991942266253682,201,188
EM N=100,IndCA e=7,159.9373440498139,2,0.9996138383767672,199,190
EM N=100,RPF e=2,0.0029598380992468284,2,0.9809961788023923,163,226
EM N=100,RPF e=3,0.03006022191227163,2,0.9875652609062067,220,169
EM N=100,RPF e=4,0.026890519164770185,2,0.9948024901552541,211,178
EM N=100,RPF e=5,0.05652416085723736,2,0.9948024901552541,211,178
EM N=100,RPF e=6,0.07021608270983988,2,0.9241776742968795,257,132
EM N=100,RPF e=7,0.1141243738155824,2,0.9744454021093498,231,158
EM N=100,InsCA e=2,7.798930866400734E-4,2,0.8726402037828846,275,114
EM N=100,InsCA e=3,0.0017335801683105781,2,0.8726402037828846,114,275
EM N=100,InsCA e=4,0.006388504594448329,2,0.8883987741960389,119,270
EM N=100,InsCA e=5,0.016212318976184054,2,0.9337232066630387,136,253
EM N=100,InsCA e=6,0.033622016262589774,2,0.9970185693601687,207,182
EM N=100,InsCA e=7,0.10924468937696329,2,0.9994231158532159,189,200
EM N=100,No Filter,0.11412437381558244,2,0.9744454021093498,231,158
EM N=1000,PCA e=2,0.05776095422273327,2,0.9191503496018307,259,130
EM N=1000,PCA e=3,0.07899416825637826,2,0.9700411850889594,234,155
EM N=1000,PCA e=4,0.09171142692351807,2,0.9784938498550494,161,228
EM N=1000,PCA e=5,0.08209958585723166,2,0.9636115807050158,151,238
EM N=1000,PCA e=6,0.08002445791998006,2,0.9488187113801181,143,246
EM N=1000,PCA e=7,0.11412437381558246,2,0.9744454021093498,231,158
EM N=1000,IndCA e=2,32.32487907879426,2,0.7713654063107358,301,88
EM N=1000,IndCA e=3,65.9924861998333,2,0.7758991406037405,89,300
EM N=1000,IndCA e=4,88.56637658866146,2,0.9885239665901348,219,170
EM N=1000,IndCA e=5,109.59803741555089,2,0.9885239665901348,219,170
EM N=1000,IndCA e=6,142.98911614691988,2,0.9991942266253682,201,188
EM N=1000,IndCA e=7,147.90405597380393,2,0.3239655074507914,366,23
EM N=1000,RPF e=2,0.0021259291576615734,2,0.9669062946484792,236,153
EM N=1000,RPF e=3,0.020295895760451273,2,0.9941525179114137,177,212
EM N=1000,RPF e=4,0.053589357733014584,2,0.9948024901552541,178,211
EM N=1000,RPF e=5,0.05003393476860483,2,0.9934640982297194,213,176
EM N=1000,RPF e=6,0.0983131554814946,2,0.9991942266253682,201,188
EM N=1000,RPF e=7,0.10924468937696337,2,0.9994231158532159,200,189
EM N=1000,InsCA e=2,7.800683636471052E-4,2,0.8693513505808168,113,276
EM N=1000,InsCA e=3,0.001733633237071673,2,0.8726402037828846,114,275
EM N=1000,InsCA e=4,0.006388389016530996,2,0.8883987741960389,270,119
EM N=1000,InsCA e=5,0.016212318976184054,2,0.9337232066630387,253,136
EM N=1000,InsCA e=6,0.033622016262589774,2,0.9970185693601687,182,207
